text,pca1,pca2,pca3,pca4,pca5,pca6
199,-0.1100518889268082,0.11981729958582249,-0.360534574311297,-0.18764694461145878,0.22923193525982352,0.6087858388000168
359,0.2500105157026595,-0.035422417097458476,-1.1322828733588577,-0.019349676372284304,0.3318850704682024,0.20628008460258018
193,-0.321301847373037,-0.004707089061614756,0.636332859432875,-0.5077600986461857,0.2161492943022801,0.321668263173908
225,-0.35422614342322883,-0.6254659880953135,-0.40400179470974634,-0.5400082316714956,-0.019481662436582746,-0.16356066211268364
118,-0.5721026459200841,-0.08831204226997622,0.15214041278400245,-0.41965127534341556,-0.4678237714993042,0.17557521065815077
98,-1.2695454951305092,-0.22436492836664165,0.3858022722201329,-0.6212035311245188,-0.25378572461422777,-0.01225764557769321
264,-0.11502656975028604,0.1641059810822491,0.549900015677177,-0.3475126642962778,-0.2597477601156184,0.28227899003844403
374,0.16164408902148045,-0.05392006365569708,-0.4035980636859871,-0.25481198245551484,-0.397509447032092,0.23941072124191948
252,-0.09774318205657158,0.2569448114978777,-0.15396088955988194,-0.32478049827917027,-0.20812014135715093,0.1091452862812545
420,0.28093297925857974,-0.10024318272803953,0.16731545813661208,-0.30602006622161715,-0.31254869683456865,0.40385368466090205
310,0.250049300396703,0.7859981489144344,-0.15639883265824206,-0.38873104941151576,-1.4968299383045485,-0.2012431349554516
135,-1.101646634857382,0.23514157185311446,0.9431415332220087,-0.6748723459444657,-0.29030332721276175,0.27833819192610676
309,0.2747578551984758,-0.5019931772153158,0.3759608305119979,0.15588665465077453,-0.47570073678232744,0.23134729289784087
198,-0.6069188811585231,0.4404192967428862,0.35356137119814485,-0.5562074726712835,-0.721680010029701,-0.06721655670223071
233,0.07896439880364381,0.7980483515300871,0.7866522384853658,-0.48022511258228306,-0.16734164220710046,0.19419358747733603
171,-0.5545516808517027,0.18222879466849423,-0.5925268220606378,-0.5594506603529095,-1.5688559345229698,0.0020003504185024416
342,0.19649814561278156,-0.3628552214049753,-0.05305422474500631,-0.11375362497103776,-0.2539594592708208,0.08519327647042801
410,0.6126546673577122,-0.41320184493689155,0.23324333138956604,0.09848680649545512,0.0824296014646033,-0.04142834457449582
288,0.10792579876620376,0.16703159969610623,0.500230516038569,-0.5133703863343683,-0.06025985216562385,0.1741823811134475
304,0.26728617182522857,-0.6518961712968653,0.4957456064620278,-0.07204909426339672,0.38845052595276763,1.0437203214152844
364,0.177033748153496,1.0737594829461903,0.5966384674123364,-0.42363011796006933,-0.21757048919712532,-0.04289923794368043
367,0.4213591733921774,-0.8479219342639152,0.5964402528745427,-0.36312382041228464,0.5385211140337913,-0.24699176751306948
51,-0.25519591399802066,-0.030865830669288614,-0.3194813407853809,-0.6575554827589808,-1.0155468095445712,-0.20488941289892704
152,-0.6586784875128262,-0.12326461572411514,0.27939556478802674,-0.6722524177359954,0.08561820465822349,0.08836137355734065
283,0.11291045982506308,-1.2897038349585879,0.8834696202183716,-0.35894163479114766,-0.14597780983309133,0.8003651375225549
371,0.41651925735936685,0.15074995185314435,0.41231302143313553,-0.15820868043660782,-0.007055950331200566,0.47718365506680177
19,-0.3516482103532239,-0.5173162440446492,-0.029835790431926846,-0.6062715336664088,-0.5498614523178792,-0.1857227996543179
384,0.3624689752003963,-1.0903570471086519,1.038375628717152,0.09024489930050184,0.43593255450894675,0.17486525751892432
497,0.5953126576664867,-1.2512586616914785,0.7069935451423179,0.0419370382380631,-0.28087749404071116,-0.836028322199338
159,-0.5160631330507516,-0.5924554417370023,0.16207659453961215,-0.5413534580384072,0.032779644844090614,0.19245460750216045
472,0.4530579033591878,-0.8538378717221317,0.5847434984248101,0.26726397840614735,0.26935443452575064,0.052788450582435316
298,0.03086041207802763,-0.3433441532291446,-0.5060091390879804,-0.33231178947053636,0.016771509093518242,-0.0755790849401748
389,0.490001219862933,0.5289012005861727,0.7951466300809927,-0.34448480853749597,-0.08200927172959739,0.07694898666611698
433,0.8860376729733622,1.2661477868120055,0.8097862144879406,-0.35250598115468446,-0.3667821336380025,0.1429108957435911
106,-0.5304081738845469,-0.5147069010287824,-0.15789041388806888,-0.7438005257715016,-0.32583322803271264,-0.1626329003487769
229,-0.19824572880977995,-0.16104991357191034,-0.8346666468848759,-0.2991205955174203,0.427097338226959,-0.2934874334767116
437,0.1595423534861783,-0.19121331401531688,-0.42299813012053966,-0.12189400109145071,-0.05042695347214604,-0.12179589821121041
448,0.6078415664915862,-0.21410040662973956,-1.1344285981789648,0.05105712313212765,0.24215111036839967,0.5458803880237998
408,0.1583843589738175,-0.3059629393545467,-0.13333882167974642,-0.37596580939446506,0.014690542965226372,-0.03970038146971819
456,0.6135372090779923,0.36311149278286065,1.178524651318634,0.023138994584492575,0.44952032738623104,-0.302813630115633
232,0.3555431719897774,0.13306945994140076,0.8480535896578721,-0.5672218943843622,0.2586943699892625,0.775467772218965
462,0.4831154014623927,0.18189770184615747,1.12805880336957,-0.2841289875591872,0.24016468728870272,1.3576222952612305
231,0.13979280360470808,0.1265191848912173,0.41469673663515777,-0.7034357770277486,0.535215684360099,0.7977361343897761
281,0.2574327811179265,-0.2848454003916667,0.8559163870627289,-0.6606573832399354,-0.2995118652341425,-0.41740900008149917
